read_core_id	polya_start_raw	polya_end_raw	polya_start_base	polya_end_base	polya_length	polya_score	polya_type
b5235c82-4d5c-4995-991b-c266866d2e98,chr3,6556254,6557938	13790	14135	1237	1257	37.14	345.0	A
d1dd4b5d-474e-4e19-a9dc-b14fa8ca12aa,chr3,6556254,6557357	11070	11475	1040	1095	45.0	217.5	A
d674391a-c54e-4700-a607-9636c1d1925d,chr3,6556254,6556881	7700	9570	685	713	193.43	1870.0	A
d6a7d3ff-a2c8-4411-8433-5ceff9f76b11,chr3,6556254,6557139	7925	8070	924	942	18.55	107.5	A
d9793dd6-d8f5-490a-b424-3e9cf4be8a71,chr3,6556254,6556923	7045	7170	611	633	13.96	125.0	A
dd14f323-249b-46bb-b075-6a25295c2758,chr3,6556254,6557938	13990	14365	1234	1258	40.6	375.0	A
e29b6fa6-7382-402f-bae2-46dcdd868ce9,chr3,6556254,6557935	12670	12845	1325	1345	21.27	175.0	A
e92bf7e5-3d58-4bb6-8f65-c949f0466c2d,chr3,6556254,6557357	11460	11955	1037	1077	54.59	495.0	A
eee9a5db-b9bb-4b55-9048-085c1f9ad3cb,chr3,6556254,6557599	12370	12940	998	1046	58.42	570.0	A
60096a95-ef07-4629-99a9-3a5ab691c8ef,chr3,6556255,6557939	1340	1600	75	108	29.5	260.0	T
9302ebed-bcf2-4210-a593-1494a92913d6,chr3,6556255,6557940	0	0	0	0	0.0	0.0	T
a114258b-772b-43cd-a6b5-e68c6fb85d9c,chr3,6556255,6557934	1680	2295	87	120	69.86	615.0	T
f7bde101-9ea2-4cd5-af9b-5ca6d07dbbee,chr3,6556255,6557938	1235	2065	70	152	92.92	730.0	T
0a504edf-4acf-4885-8bea-826f90f0ec71,chr3,6556255,6556776	5845	7060	490	519	135.63	1215.0	A
da70d807-b408-4ac5-8671-a83a1be7565a,chr3,6556256,6557938	12680	12995	1327	1350	38.47	315.0	A
df05b569-6696-41c0-ba86-c42b863919cd,chr3,6556256,6557883	14005	14420	1281	1299	42.01	415.0	A
3471e1d6-d0e0-4cd3-9bf8-2ae6317dd7ba,chr3,6556257,6557938	930	1285	76	132	42.96	355.0	T
514c060b-2e44-4a5f-b2dd-4ebec1483c64,chr3,6556257,6557883	1995	2310	80	127	36.49	315.0	T
54aeea2c-87dd-4795-a910-68d14849f158,chr3,6556257,6557936	0	0	0	0	0.0	0.0	T
54f9bcd0-db05-4864-83ed-8c1dc220533a,chr3,6556257,6557884	2450	2705	70	98	28.4	255.0	T
628038ad-7737-4bc4-9021-837de9af9be4,chr3,6556257,6557883	1395	1685	79	122	32.9	290.0	T
7945e26e-0f45-4df4-8ce0-003ce2e91749,chr3,6556257,6557938	1345	1795	78	140	50.41	400.0	T
948c8325-95ef-4725-a348-7ee070a8e2f9,chr3,6556257,6556818	0	0	0	0	0.0	0.0	T
a65c23c1-9da4-462a-bf8e-84be65315e4c,chr3,6556257,6557883	0	0	0	0	0.0	0.0	T
b96c125d-7623-4ef9-b965-27d89958f5d9,chr3,6556257,6556946	1985	2220	77	107	28.87	235.0	T
bf6dbb51-eac5-46d1-8d98-d932a5a15c64,chr3,6556257,6556946	1165	1445	66	97	35.29	280.0	T
c35be6cf-ec59-48b9-b1a2-cba8ed240fc5,chr3,6556257,6557884	1385	1455	82	94	7.83	70.0	T
dd36319f-a20f-4797-aabe-35254fe99968,chr3,6556257,6557883	2330	2595	77	111	27.9	265.0	T
66221f4d-57e2-4e35-8e20-12dac0014a4f,chr3,6556257,6557884	18745	18875	1684	1701	13.0	130.0	A
6c7b169e-4d64-4648-8485-e6be92469739,chr3,6556257,6556946	7585	7705	625	644	13.3	120.0	A
7028f5b2-731d-4b64-ae1e-85b00a91fa71,chr3,6556257,6557912	12900	13290	1228	1276	43.14	215.0	A
844f690a-23a7-40f2-b9d4-dcbb2f7e9906,chr3,6556257,6557938	0	0	0	0	0.0	0.0	A
a28de062-009b-4c36-a2ad-ade621441725,chr3,6556257,6557872	0	0	0	0	0.0	0.0	T
ac9f144a-9673-4d3f-a9ad-94eaccbaecf5,chr3,6556257,6557884	18030	18165	1682	1703	14.64	135.0	A
fcbbf776-49bc-4234-870a-1024a05cc2cb,chr3,6556257,6557884	1610	1650	54	55	3.87	40.0	T
8bbfcf76-9b0e-4b8f-8f44-ae34a99d180c,chr3,6556258,6557938	10490	10620	746	747	14.05	130.0	T
08b8d576-9a9f-421c-8cc5-3363a304f0fe,chr3,6556258,6556753	7955	8455	446	480	42.58	450.0	A
2e8999ec-dc6b-4730-a7f5-d8f185ea8d69,chr3,6556259,6557938	14440	14570	1314	1333	14.1	130.0	A
9373b94a-0944-41c9-a9d7-c4ac394a7c8f,chr3,6556259,6556823	6430	6595	586	609	17.76	165.0	A
d6c224af-ed8d-4dbc-b49c-e7bf77267afe,chr3,6556260,6557938	1045	1305	78	119	28.98	260.0	T
59586346-2b74-4edd-b592-a8ae19f6c25d,chr3,6556261,6557928	14235	14325	1258	1270	9.36	90.0	A
eb6ce1e9-eefa-4412-ba44-cc4592ac4e60,chr3,6556264,6557935	13245	13365	1290	1306	13.86	107.5	A
67827320-506d-466f-8f28-0e738c334799,chr3,6556272,6557255	0	0	0	0	0.0	0.0	T
8d1e7926-243a-4bc3-81ab-fbe0dcb31216,chr3,6556272,6557938	1170	1450	74	108	31.91	280.0	T
92ee3cdd-ebe9-4193-9220-40055ad85a11,chr3,6556272,6557255	1735	2630	75	173	102.95	845.0	T
d9f87ddc-7983-4080-ad22-d44f9095c76f,chr3,6556272,6557938	1090	1425	72	87	37.28	335.0	T
49ae4981-02a0-4093-a66b-b0cbd33127dc,chr3,6556272,6556880	7250	7820	662	706	62.81	570.0	A
e7809691-1334-410a-a844-d635aacfcb90,chr3,6556272,6556880	0	0	0	0	0.0	0.0	A
7b59835f-fb64-4dcf-bca9-f6fd0019f4e6,chr3,6556276,6557912	0	0	0	0	0.0	0.0	T
17e97a98-1a2b-4a51-87e9-1251be5e17f4,chr3,6556277,6556959	7910	8020	755	771	12.18	110.0	A
c61d3ab0-59a6-46fd-8267-b43cbc9fe087,chr3,6556279,6556939	855	1130	64	102	36.65	262.5	T
7343f457-6050-45ba-8010-b39825c1ccfb,chr3,6556281,6557884	1515	3265	78	93	186.43	1750.0	T
a12df7a6-566f-4c07-affa-b4a70c44e75f,chr3,6556281,6557933	12065	12175	1217	1236	13.28	110.0	A
f99ea93a-412a-4054-be8a-900557bc8774,chr3,6556282,6556939	1410	1685	80	124	32.79	275.0	T
62dff1d4-ab04-42b9-83ea-670fc29bd01e,chr3,6556283,6556939	7955	8090	704	721	15.31	135.0	A
d0607489-10f1-402c-9837-be9f600cd397,chr3,6556283,6556939	7215	7360	711	731	16.3	145.0	A
d26191d8-eb59-450a-abaf-c8f311c42bb3,chr3,6556283,6556579	4485	5685	375	382	128.51	1200.0	A
e66f6f9c-e416-498c-a9b3-3afd54fc98ad,chr3,6556283,6556930	7485	7635	707	733	18.1	150.0	A
633fe69d-4280-4bdc-b3ab-78bf21385e2c,chr3,6556284,6556937	6070	6230	702	731	20.79	160.0	A
74ff33e1-29d9-46e8-bc0f-1ff080c05e5e,chr3,6556284,6557880	13670	13675	1149	1149	0.54	5.0	A
87108a04-924f-4c7e-9f04-0536bd0df9db,chr3,6556284,6557912	12645	12985	1149	1192	37.36	177.5	A
f9f428d3-bb6f-46d6-bd36-ffe9d874a44a,chr3,6556284,6557938	11760	12535	1228	1274	101.08	650.0	A
30761780-6753-44d6-ad09-a1aa393fe0b9,chr3,6556286,6557884	10050	10105	1127	1133	6.72	55.0	A
73eb4ac1-d457-4a5e-ba84-6073ed91b841,chr3,6556287,6556523	1595	2220	78	97	55.2	612.5	T
4abd5010-a6e9-4358-8f43-86382837f870,chr3,6556288,6557938	1220	3930	73	80	272.4	2660.0	T
aac623a6-3f5f-4437-a840-93311c43c2cc,chr3,6556288,6557894	0	0	0	0	0.0	0.0	T
7efcb55f-e34a-4cb9-92cb-5158a9665dcb,chr3,6556289,6556876	1230	3150	74	185	170.67	1820.0	T
0388e31c-7564-4f3f-9f57-fba7b7ebd459,chr3,6556290,6557938	14165	16070	1307	1319	209.16	1905.0	A
1a3daf31-8d84-4d2c-8105-16327d2bbfe9,chr3,6556290,6557884	10940	12855	1118	1122	228.5	1902.5	A
28159a1d-dfae-4abf-a9d1-59afcf741f60,chr3,6556290,6557938	0	0	0	0	0.0	0.0	A
dd6fc9aa-e2a9-45bb-aaba-83d7a53070ae,chr3,6556290,6557938	11435	13305	1287	1313	254.27	1870.0	A
0a9bd453-a581-4895-8b3e-88766eba98f0,chr3,6556296,6556879	1055	2125	78	132	124.43	645.0	T
02617a63-20a8-43fe-b2e0-0394f2c56b99,chr3,6556298,6557884	1300	1610	78	126	34.92	310.0	T
d94b57d1-ed59-4729-9b4c-c2384a88b215,chr3,6556298,6557912	0	0	0	0	0.0	0.0	A
7439e47b-f624-41ba-97de-6e5d620e310c,chr3,6556311,6557932	1680	1860	70	96	23.43	180.0	T
1a0c57f1-fee0-4521-a2a9-1b38112394e7,chr3,6556312,6557938	0	0	0	0	0.0	0.0	A
9e92b4b8-0814-4f66-9ba2-4ebc33b9a920,chr3,6556323,6556537	1505	2605	75	77	95.83	1100.0	T
bbd0e4f8-9043-4708-acdc-dceedea22b4f,chr3,6556325,6556998	19060	20725	825	865	124.88	652.5	A
55f263ab-6e6f-4452-9505-c4cf1afbec38,chr3,6556331,6557110	1040	1210	79	85	16.69	170.0	T
9d4a7c1b-9e8f-47cd-99ce-be4828e134dc,chr3,6556336,6556677	3780	3790	387	387	1.2	10.0	A
68222657-56b1-4757-8b34-b55e84a46555,chr3,6556422,6557863	0	0	0	0	0.0	0.0	A
502e2223-8dd0-4fba-9300-f6f0e7a035b0,chr3,6556465,6557179	0	0	0	0	0.0	0.0	T
1a9dd0e6-8b39-4b73-aa01-260aa9793d0e,chr3,6556481,6557934	0	0	0	0	0.0	0.0	A
7d3a9f8e-7e39-43d4-b315-44d28e37130d,chr3,6556491,6557726	0	0	0	0	0.0	0.0	A
bb82d487-e861-4446-8953-7a59f444f291,chr3,6556495,6557883	0	0	0	0	0.0	0.0	A
7526b862-d6b4-4f26-a2e4-edffb1f27f7c,chr3,6556580,6557089	0	0	0	0	0.0	0.0	T
b7368039-abb2-4a54-9bf2-493afea64a32,chr3,6556580,6557883	0	0	0	0	0.0	0.0	T
585dd6d1-291e-4b20-9022-dfe14d39b036,chr3,6556580,6557883	17750	18115	1347	1365	31.91	365.0	A
df4b12ea-da8d-4b4b-bb13-fffffb8140a4,chr3,6556580,6557089	6655	6770	569	585	11.92	115.0	A
129e460f-8498-4f48-b42b-79c09e28b365,chr3,6556589,6557376	1250	3035	79	85	198.73	1785.0	T
1138d4cb-cf98-4cfc-9f1c-c2834affff81,chr3,6556605,6557940	13550	13815	1363	1399	30.66	165.0	A
d0a3402e-a9da-4b69-a8b4-d5c276332f9a,chr3,6556605,6557940	17500	17635	1373	1391	14.24	135.0	A
3ec7f5ee-4c1e-4840-8def-d610d8f30ea2,chr3,6556606,6557937	14970	15950	1382	1407	105.71	980.0	A
37be0bad-9a45-469d-b763-e34f0a86e3dc,chr3,6556608,6557938	1310	2825	76	86	162.21	1490.0	T
a6438e4c-b866-4013-b517-7c128dd91a0a,chr3,6556618,6557938	1050	2160	75	123	123.7	1085.0	T
079f0cc9-e730-40b8-98c0-00138700ea52,chr3,6556631,6557142	5925	6235	565	585	37.52	310.0	A
dc873bd7-11f6-462e-a891-2723029d5067,chr3,6556632,6557142	780	1945	75	79	130.56	1165.0	T
f87f790a-cd90-40ec-add7-2fa34a4c3df0,chr3,6556632,6557142	1800	3410	40	90	178.54	1110.0	T
bf618e21-7803-4706-a453-0b87d439dc37,chr3,6556638,6557131	7010	8185	541	545	126.2	1162.5	A
9a0eafb5-efb8-4a61-87d6-a7bfd7f3921a,chr3,6556714,6557938	10480	10485	857	857	0.49	5.0	A
ab2fcdb2-8bad-4cad-a5f8-4a96dba551c5,chr3,6556714,6557938	11705	11720	884	884	1.44	15.0	A
ea1f9573-e562-48a5-9aad-0f15c971393f,chr3,6556714,6557938	1100	1115	68	68	1.72	15.0	T
74d87f27-9f1f-4367-8a81-eb7580c897ed,chr3,6556715,6557938	9790	9795	855	855	0.51	5.0	A
00f2a26c-05db-4a5c-839d-0fe4b2d71e83,chr3,6556801,6557173	0	0	0	0	0.0	0.0	A
5bd97332-a950-463e-9ce3-b344cf70bc5e,chr3,6556824,6557883	0	0	0	0	0.0	0.0	A
12f8bc0b-f6f4-467b-97f7-22e37ce15c73,chr3,6556836,6557360	4955	4960	549	549	0.66	5.0	A
7be61cc0-0ab1-4798-9a4a-283425d5bdeb,chr3,6556843,6557360	6270	6285	577	577	1.64	15.0	A
fe0639ef-8e7d-4e91-8b9c-cb2fc7c2ad45,chr3,6556843,6557875	10470	10505	1081	1083	4.24	35.0	A
a6e8e96f-a3e0-4242-b049-0a7ffcf4c0b6,chr3,6556843,6557360	915	925	60	60	1.06	10.0	T
e958091c-cb54-45f0-bbc8-b5485cb56c16,chr3,6556843,6557938	855	870	60	60	1.63	15.0	T
090ada53-7c97-434e-950c-872f194a0d7a,chr3,6556847,6557940	0	0	0	0	0.0	0.0	T
3d582da4-86f7-4275-9ccc-554ec5ff188e,chr3,6556848,6557360	0	0	0	0	0.0	0.0	A
aa75f372-8abd-4103-9aa5-d2fe24f22b37,chr3,6556853,6557940	0	0	0	0	0.0	0.0	A
d8a67bd0-89f5-46eb-99d1-1c2f34cfc1c0,chr3,6556856,6557232	0	0	0	0	0.0	0.0	T
28b08a5e-eb41-4dae-88e5-e09d2ae2f025,chr3,6556866,6557183	0	0	0	0	0.0	0.0	A
335e7dcf-88e6-431b-b416-bed04fa35ee5,chr3,6556887,6557938	2780	3245	169	221	52.14	465.0	T
54d3f5e4-44da-4d55-a949-211e62ced062,chr3,6556887,6557938	13920	14140	1259	1284	23.5	207.5	A
84e5fbc0-f594-4adb-9edc-fc020cf15bc6,chr3,6556887,6557936	11720	11875	1268	1295	19.04	142.5	A
b548bbc6-6c77-4984-a43b-88947b64ae1c,chr3,6556887,6557938	14430	14815	1273	1297	42.64	372.5	A
7cbd8edc-2b7d-4ded-9852-bb1f09e0dd1c,chr3,6556898,6557938	1095	1360	78	101	33.81	265.0	T
657adce4-d9ec-457e-b711-2aef56ca07ed,chr3,6556918,6557938	6895	6905	682	682	1.15	10.0	A
68e69891-7108-4f72-b9d4-26ae95adbece,chr3,6556921,6557921	0	0	0	0	0.0	0.0	T
c12cc6e0-b719-41f7-99b9-05944a12df1c,chr3,6556930,6557357	0	0	0	0	0.0	0.0	A
aeb161f9-7892-4569-899c-356e131b38c1,chr3,6556951,6557938	0	0	0	0	0.0	0.0	T
6f6bd575-755e-4ccb-9e44-801f68496ec1,chr3,6556955,6557739	0	0	0	0	0.0	0.0	T
9c7c9bef-f1ff-42d5-9b12-dd3e575b6f4f,chr3,6556963,6557938	18820	18940	2095	2109	15.0	120.0	A
be3a467e-9f6b-4bf6-814c-2bfe1c909809,chr3,6556963,6557934	10540	10685	1017	1040	15.84	145.0	A
c6567364-c6c5-4377-84fe-b1c0cacebc4d,chr3,6556963,6557938	10030	10160	1033	1055	16.56	130.0	A
03737a60-b576-4256-b7d4-5ae33a208b4a,chr3,6556972,6557938	10340	10680	1001	1019	37.01	340.0	A
5f543969-e881-4a0a-82a6-49b576979ab7,chr3,6557001,6557181	0	0	0	0	0.0	0.0	A
e8249467-e5e2-417d-a262-b96f410500da,chr3,6557009,6557936	0	0	0	0	0.0	0.0	T
fe8be28e-aeb1-4237-8908-dbecfa6d69b0,chr3,6557037,6557938	1205	2595	77	110	159.1	1377.5	T
17797a5a-b981-453e-a414-a0d1e38e2aee,chr3,6557097,6557939	0	0	0	0	0.0	0.0	T
1d0903e3-be32-4daa-be8c-0cde30dbbe9d,chr3,6557097,6557938	8910	8915	862	862	0.57	5.0	A
b6a40ce6-d739-4a93-95b4-5ef3432b6abf,chr3,6557097,6557938	10095	10110	887	887	1.5	15.0	A
d94f116c-f2e3-4d75-a34e-dd17d8168979,chr3,6557097,6557938	6980	7000	892	892	2.82	20.0	A
1046d954-165c-4fc9-b2d4-8b6cc1bce572,chr3,6557097,6557883	690	720	63	65	3.37	30.0	T
22e80553-ca8f-4cf8-a970-bf9ff4098eb5,chr3,6557097,6557935	3390	3395	65	65	0.5	5.0	T
506fc3db-9911-4c57-8bb2-c2126d0ab8d6,chr3,6557097,6557937	820	855	52	52	4.44	35.0	T
51761f5b-27e0-459d-ba77-29052d63dcaf,chr3,6557097,6557933	630	635	51	51	0.53	5.0	T
9a195e82-a36c-4989-beaa-fa06c6127a72,chr3,6557097,6557935	1010	1020	61	61	0.97	10.0	T
a12b57d3-7bce-4671-a1cb-a61153af4440,chr3,6557097,6557938	1820	1840	60	60	2.07	20.0	T
aa6dbe28-fea7-4178-8c17-a6b123de668d,chr3,6557097,6557880	1090	1135	62	66	5.26	45.0	T
cc09587f-70ec-4b21-b990-97f653e8af3c,chr3,6557097,6557939	0	0	0	0	0.0	0.0	A
d1b4dae6-6d2c-4aab-bc4b-85c60eeffee5,chr3,6557097,6557883	900	930	67	70	3.34	30.0	T
da5e7932-1b16-49cd-9132-7aea22d110fe,chr3,6557097,6557357	930	935	55	55	0.59	5.0	T
09c095ba-689e-42cf-b428-5e4ebd9e2b32,chr3,6557098,6557915	9285	9290	854	854	0.53	5.0	A
b79fc77d-f531-47ff-b97f-da49b714df12,chr3,6557098,6557915	1575	1585	66	66	1.09	10.0	T
c8a90243-eb9a-478d-acac-bcc5a70c4d74,chr3,6557098,6557915	2135	2160	51	51	2.62	25.0	T
ea831627-0945-41cd-9dca-11349de7417f,chr3,6557098,6557915	2290	2310	67	67	2.22	20.0	T
09e46bec-d3cb-4027-b95d-686e73c156ee,chr3,6557099,6557445	855	975	45	48	12.25	95.0	T
28c8fcd7-a6c8-4608-a92a-bfda9592e897,chr3,6557099,6557935	0	0	0	0	0.0	0.0	A
414b4590-39ec-421b-99b3-ab0056f646db,chr3,6557103,6557883	2300	2325	58	59	2.59	25.0	T
5a54e5eb-c004-4db7-939c-4c1694d19980,chr3,6557105,6557445	4940	4960	385	387	2.18	20.0	A
9ddf5aba-3ceb-42bc-91d9-093add66f5a5,chr3,6557105,6557875	830	880	48	53	6.75	37.5	T
0f5fe945-df46-4c0d-9095-4fe55854557d,chr3,6557109,6557938	10105	10110	879	879	0.51	5.0	A
3809ef7b-a9be-4ea0-a8c2-883e1d780205,chr3,6557109,6557938	1475	1480	53	53	0.62	5.0	T
6df2bd0f-77b2-429b-9c53-984f1b69673f,chr3,6557109,6557938	9770	9775	876	876	0.54	5.0	A
b892513c-6f9f-4dd1-9c26-b90f4be79489,chr3,6557109,6557938	9680	9690	885	885	1.11	10.0	A
d36d4f84-7fa8-4ee2-b8b6-e8c3cc44b529,chr3,6557109,6557938	8590	8595	878	878	0.58	5.0	A
6b8bf979-d11b-4ec4-a712-3833157b25a6,chr3,6557109,6557938	1040	1050	63	63	1.12	10.0	T
d50bfc07-d6b1-4520-94a5-38f7a6f79072,chr3,6557109,6557938	1250	1290	53	53	4.22	40.0	T
dbdb17ce-4980-448d-94ec-6726b476ab9b,chr3,6557109,6557933	670	685	51	51	1.79	15.0	T
fb73d060-fd1b-4daf-b911-d36374422615,chr3,6557112,6557777	0	0	0	0	0.0	0.0	A
02af262e-d91e-4d82-a2dc-10a1679695d9,chr3,6557113,6557936	7310	7320	866	867	1.38	10.0	A
3786906b-9639-40c5-b3f5-aadf50f87f80,chr3,6557118,6557938	8540	8545	862	862	0.58	5.0	A
b37dee9e-0ce6-4596-8872-d19c38dc17ce,chr3,6557118,6557923	9230	9240	845	845	1.12	10.0	A
f04e41eb-58d0-459c-8ad2-861a9b7e89a9,chr3,6557118,6557498	4445	4450	425	425	0.55	5.0	A
079cac51-83fa-431c-a247-e1ca1d0b0edb,chr3,6557118,6557498	1345	1355	66	66	1.08	10.0	T
4e64e537-e007-45c0-aa14-4d3dd11f6a80,chr3,6557118,6557923	1245	1260	65	65	1.59	15.0	T
7188499e-668d-4ebb-8443-3dc0c0a7f1f4,chr3,6557118,6557627	1365	1400	69	72	3.89	35.0	T
7f44bd86-6106-430b-be85-f62befd925d5,chr3,6557118,6557938	1215	1235	53	53	2.17	20.0	T
9612ee15-5cbd-4ccd-b092-35a8fdd17d9b,chr3,6557118,6557938	1060	1070	57	57	1.24	10.0	T
9c343d9e-6a64-49f3-98b0-6bda25c942bc,chr3,6557118,6557936	1875	1880	58	58	0.54	5.0	T
b1791051-564e-4c93-9dff-ed2b08690624,chr3,6557118,6557938	10040	10050	861	862	1.08	10.0	A
bc26772a-4f30-4add-8232-f48927287e66,chr3,6557118,6557938	980	995	60	60	1.56	15.0	T
d36ff5f5-726d-48df-9a28-8c0af095d9db,chr3,6557118,6557627	0	0	0	0	0.0	0.0	T
f89b0128-2203-42c7-aef3-aafddf7256d5,chr3,6557118,6557938	3645	3650	54	54	0.55	5.0	T
48a1aa9b-9d3d-4f0f-b357-d4951d15ad49,chr3,6557121,6557939	9255	9260	876	876	0.58	5.0	A
ac19c509-5358-47ef-945a-0fa9939e1b2c,chr3,6557121,6557942	10385	10390	870	870	0.51	5.0	A
bd4d2e8a-cf6f-455e-82b1-1876682f5549,chr3,6557124,6557438	4210	4220	379	379	1.2	10.0	A
bd8f3958-d159-456f-a7cb-a98109bc138b,chr3,6557167,6557883	6760	6925	744	771	20.57	152.5	A
93948990-1a73-44b8-a952-b1c59bc8d867,chr3,6557173,6557938	1915	2205	81	98	36.39	290.0	T
bae1181f-c63f-4fd6-94aa-eecbc9fbd8c8,chr3,6557173,6557938	0	0	0	0	0.0	0.0	T
fdaa9306-0610-4993-abc0-369b590095af,chr3,6557173,6557938	1355	1730	73	120	41.57	375.0	T
ba2c5e12-2290-4b72-8b91-40f6edfc3d1c,chr3,6557211,6557938	1795	2455	64	143	66.65	497.5	T
bd22ed1e-5839-4506-ba9c-fed6f9c22cad,chr3,6557211,6557938	1205	1570	77	114	41.07	340.0	T
dda7e5be-bef7-451a-b6ae-b02887f127d4,chr3,6557211,6557938	2175	2575	78	120	45.25	362.5	T
23d67364-1a16-4da3-9f23-20e21e84b2ba,chr3,6557215,6557820	14990	15110	1637	1657	15.87	120.0	A
1f9161b7-4bde-46d2-ae22-2be3e6328d9e,chr3,6557219,6557938	925	1365	84	133	48.31	440.0	T
7b987f75-a0b0-4d06-a806-ca5286970034,chr3,6557219,6557938	7460	7970	768	817	63.32	497.5	A
8dd5e537-bde9-49dc-b485-bed987177d79,chr3,6557219,6557667	8010	8485	449	490	53.18	475.0	A
dbd6e1aa-ce91-4d94-b81f-d1ec7cdf5bb8,chr3,6557219,6557938	7980	8300	782	807	38.54	320.0	A
1ae3214c-30fb-4b14-85ca-92660d834390,chr3,6557234,6557938	8515	8595	745	759	8.61	80.0	A
1eff46e7-8ed9-49dd-95b0-2b5677bf424a,chr3,6557234,6557938	9660	9810	748	769	16.75	150.0	A
88f49da1-b8b1-4b56-a5c7-34994b55be2c,chr3,6557234,6557938	7370	7505	760	782	15.47	135.0	A
6afbcd33-b6f6-4f60-bb45-66c10586c669,chr3,6557235,6557927	8220	8410	736	757	20.95	140.0	A
89f0e10f-21cc-45f9-b070-7ead98cdb7fa,chr3,6557271,6557938	1710	1720	62	62	1.27	10.0	T
ea9111e9-7061-44f1-95f7-79b0c5a62f2b,chr3,6557275,6557938	7670	7680	727	727	1.15	10.0	A
3d00bc46-0c6f-40db-a314-38e166d195b5,chr3,6557410,6557938	0	0	0	0	0.0	0.0	T
e1c16533-f21d-4dae-8765-a4e249f3038f,chr3,6557455,6557938	665	685	52	53	2.21	20.0	T
1cc029cb-7947-4853-bbfb-e52da93789f1,chr3,6557455,6557938	6945	6960	538	539	1.76	15.0	A
239ab2d4-d5cc-475d-b864-05ba2442f684,chr3,6557455,6557933	6590	6610	546	547	1.95	20.0	A
8f6697cf-0a21-4ec2-beaf-84ddf35a4f81,chr3,6557455,6557922	5080	5100	538	539	2.48	20.0	A
8661cce1-47eb-4ffb-a21d-625fc26839ec,chr3,6557458,6557932	840	880	50	52	4.49	40.0	T
6539726f-1b26-470c-9aba-23cce9da5893,chr3,6557459,6557938	790	820	56	56	2.85	30.0	T
3c2a48a1-4125-45e8-9f77-bbbe73526da6,chr3,6557460,6557938	0	0	0	0	0.0	0.0	T
e837b7b8-dab4-43c0-90a4-fad9f78e4b7e,chr3,6557460,6557938	555	575	41	42	2.4	20.0	T
72e3fbfc-c603-4731-a14a-3d783e19d44a,chr3,6557481,6557938	1200	1215	49	49	1.54	15.0	T
35f928c4-1ed6-4f5f-9e53-35367f6f0f85,chr3,6557481,6557926	0	0	0	0	0.0	0.0	A
a898e035-0dd8-4d71-96a1-a6ecde47552a,chr3,6557481,6557938	7665	7680	493	494	1.53	15.0	A
b1886e87-1bf5-4386-ba41-a5980b697056,chr3,6557481,6557923	5520	5535	498	499	1.63	15.0	A
c67e5090-bfd9-4e93-9843-ecc58ab41ace,chr3,6557482,6557938	5525	5540	508	509	1.52	15.0	A
101d2b9d-c952-4d27-b0f4-e44110e6eca6,chr3,6557485,6557938	0	0	0	0	0.0	0.0	T
a0c28fdc-5340-40d3-8a56-4645ece60a28,chr3,6557485,6557938	5475	5480	489	489	0.51	5.0	A
c7a2d1ba-80e9-45b9-8f71-05898fe05569,chr3,6557493,6557938	690	715	60	62	2.82	25.0	T
3d8712fc-10a0-45b0-ab63-81fd912b5334,chr3,6557494,6557938	1355	1380	68	68	2.48	25.0	T
a3cc3dd4-c875-4e65-b295-a390540bc40b,chr3,6557516,6557935	5050	5055	473	473	0.53	5.0	A
4a5e78dc-3586-41dd-b19b-9b327d030324,chr3,6557519,6557939	4855	4865	465	466	1.17	10.0	A
7dddd0bc-1bbd-4950-be90-99816c97dd6f,chr3,6557519,6557935	5340	5350	462	463	1.06	10.0	A
c9287805-c068-4dd5-8757-26f152bb39f8,chr3,6557519,6557928	9680	9685	464	464	0.7	5.0	A
3aaf45c9-dd20-40a5-91a3-a1f88cab839a,chr3,6557524,6557938	0	0	0	0	0.0	0.0	A
6d6d26df-a4bd-40be-9d3d-000975b26886,chr3,6557537,6557820	4225	4370	331	352	15.54	145.0	A
0f7bb92c-77dd-41d4-8336-2512eecbfab8,chr3,6557540,6557936	2310	2405	114	119	9.91	70.0	T
34cb1d09-ab84-41fe-960a-61c974bce62d,chr3,6557540,6557942	6485	6495	515	515	1.03	10.0	A
69ceac3a-3ac5-407e-8687-f53dde9597a1,chr3,6557540,6557938	7115	7120	525	525	0.54	5.0	A
8b8407cf-032a-4d11-804d-91884e638c14,chr3,6557540,6557938	5245	5250	485	485	0.53	5.0	A
92748a01-e8fe-41cf-bb91-85e6e5ab0000,chr3,6557540,6557938	5565	5570	495	495	0.55	5.0	A
962b3f02-08e1-4375-8615-559655fa6304,chr3,6557540,6557938	810	830	53	54	2.18	20.0	T
98e6d35f-a09a-498a-8da2-2d6c9ceae554,chr3,6557540,6557938	4920	4930	499	499	1.13	10.0	A
b3fb2dc2-084e-4ba7-a29e-09afc80d6061,chr3,6557540,6557940	6415	6425	505	505	1.04	10.0	A
ef917523-b984-4062-a5d5-38c8749c0104,chr3,6557540,6557938	2970	2995	112	113	2.53	25.0	T
ff9f8569-b028-48bd-afe6-933cb471af9b,chr3,6557540,6557938	4850	4855	481	481	0.56	5.0	A
147ce552-9951-4913-8091-0f5a71c0b70a,chr3,6557540,6557935	1335	1355	58	58	2.12	20.0	T
25c62e46-cd2d-429a-8ec6-8e7c5e0df165,chr3,6557540,6557940	425	530	47	51	13.75	80.0	T
8242120d-50b7-4cbb-afcf-ff8a4d7fc339,chr3,6557540,6557935	1195	1205	62	62	1.08	10.0	T
